Unnamed: 0;Url;ImageUrl;ProductId;Title;CategoryTree;ProductDescriptionEN;GlobalCategoryEN
7760;https://www.ikea.com/us/en/p/naevlinge-pendant-lamp-white-20407824/;https://www.ikea.com/us/en/images/products/naevlinge-pendant-lamp-white__0707090_pe726098_s5.jpg?f=s;20407824;NÄVLINGE Pendant lamp;Lighting/Lamps & light fixtures/Ceiling lights/Pendants lights;In the NÄVLINGE series there are lamps for most needs. These are neat lamps with a design that blends into the room and they are easy to use anywhere in the home – and provide good, glare-free light.;Lighting
3558;https://www.ikea.com/us/en/p/ikea-ps-cabinet-white-10251451/;https://www.ikea.com/us/en/images/products/ikea-ps-cabinet-white__0644741_pe702929_s5.jpg?f=s;10251451;IKEA PS Cabinet;Storage & organization/Display & storage cabinets/Buffet tables, sideboard buffets & buffet cabinets;A lightweight, durable cabinet in white metal that fits almost anywhere – in a living room or a home office. Tall legs make cleaning easier, and behind the lockable doors you can store what you hold dear.;Storage & organization
3983;https://www.ikea.com/us/en/p/brusen-sofa-outdoor-red-70424147/;https://www.ikea.com/us/en/images/products/brusen-sofa-outdoor-red__0677668_pe719013_s5.jpg?f=s;70424147;BRUSEN Sofa, outdoor;Furniture/Patio furniture/Outdoor lounge furniture;The sofa is durable and easy to care for, as it is made of powder-coated steel.;Furniture
1963;https://www.ikea.com/us/en/p/ikea-365-hjaelte-soup-ladle-stainless-steel-black-70149465/;https://www.ikea.com/us/en/images/products/ikea-365-hjaelte-soup-ladle-stainless-steel-black__0713047_pe729226_s5.jpg?f=s;70149465;IKEA 365+ HJÄLTE Soup ladle;Cookware & tableware/Kitchen & cooking accessories/Kitchen utensils/Cooking utensils;Materials in the handle provide a firm grip.;Cookware & tableware
3596;https://www.ikea.com/us/en/p/havsta-shelf-unit-white-70388639/;https://www.ikea.com/us/en/images/products/havsta-shelf-unit-white__0820439_pe732420_s5.jpg?f=s;70388639;HAVSTA Shelf unit;Storage & organization/Shelving units, bookcases & storage options/Bookcases;"You can mount this stackable unit on top of a 18½"" deep HAVSTA cabinet to create a vertical combination or convert it into a standalone by adding HAVSTA toekick in compatible size.";Storage & organization
3418;https://www.ikea.com/us/en/p/hansolle-bar-stool-black-brown-90449608/;https://www.ikea.com/us/en/images/products/hansolle-bar-stool-black-brown__0987269_pe817486_s5.jpg?f=s;90449608;HANSOLLE Bar stool;Furniture/Chairs/Bar stools & chairs;The chair has a timeless expression and will endure many years of use.;Furniture
4096;https://www.ikea.com/us/en/p/jaerpoen-cover-for-seat-back-pad-outdoor-anthracite-40483478/;https://www.ikea.com/us/en/images/products/jaerpoen-cover-for-seat-back-pad-outdoor-anthracite__0927081_pe789673_s5.jpg?f=s;40483478;JÄRPÖN Cover for seat;Furniture/Patio furniture/Outdoor seat cushions/JÄRPÖN Cover for seat;This cushion cover is extra comfortable and durable. A padded inlay makes it softer, the color is fade resistant and the fabric water repellent. With separate covers you can easily renew your outdoor space.;Furniture
4454;https://www.ikea.com/us/en/p/codiaeum-potted-plant-croton-10493662/;https://www.ikea.com/us/en/images/products/codiaeum-potted-plant-croton__0542744_pe654249_s5.jpg?f=s;10493662;CODIAEUM Potted plant;Home Décor/Plants & flowers/House plants;Decorate your home with plants combined with a plant pot to suit your style.;Home Décor
2115;https://www.ikea.com/us/en/p/upplaga-deep-plate-bowl-white-50462423/;https://www.ikea.com/us/en/images/products/upplaga-deep-plate-bowl-white__0714545_pe730121_s5.jpg?f=s;50462423;UPPLAGA Deep plate;Cookware & tableware/Dinnerware/Deep plates/UPPLAGA Deep plate;Lightweight, durable and dishwasher-safe make this deep plate an everyday favourite.;Cookware & tableware
8860;https://www.ikea.com/us/en/p/hellested-rug-flatwoven-natural-brown-40407984/;https://www.ikea.com/us/en/images/products/hellested-rug-flatwoven-natural-brown__0630907_pe694978_s5.jpg?f=s;40407984;HELLESTED Rug, flatwoven;Rugs/Rugs/Large & medium rugs;Jute is a durable and recyclable material with natural color variations.;Rugs
1264;https://www.ikea.com/us/en/p/vitkloever-duvet-cover-and-pillowcase-s-white-black-check-80490636/;https://www.ikea.com/us/en/images/products/vitkloever-duvet-cover-and-pillowcase-s-white-black-check__0980679_pe815083_s5.jpg?f=s;80490636;VITKLÖVER Duvet cover and pillowcase(s);Beds & mattresses/Bedding/Bedlinen/Duvet cover sets;Dive in! The pattern reminiscent of swimming pool tiles with black as the base on one side and white as the base on the other side. The soft, cotton/viscose blend maintains a comfy, even temperature all night.;Beds & mattresses
7231;https://www.ikea.com/us/en/p/insjoen-kitchen-faucet-chrome-plated-20370123/;https://www.ikea.com/us/en/images/products/insjoen-kitchen-faucet-chrome-plated__0756696_pe749046_s5.jpg?f=s;20370123;INSJÖN Kitchen faucet;Kitchen & appliances/Kitchen faucets & sinks/Kitchen faucets;INSJÖN faucet in chrome helps lower water- and energy-use – so you can lower your bills too. The high spout is practical for cleaning big pots and the quality is guaranteed to outlast many years of washing and rinsing.;Kitchen & appliances
4382;https://www.ikea.com/us/en/p/fejka-artificial-potted-plant-indoor-outdoor-hanging-40349531/;https://www.ikea.com/us/en/images/products/fejka-artificial-potted-plant-indoor-outdoor-hanging__0748917_pe745318_s5.jpg?f=s;40349531;FEJKA Artificial potted plant;Home Décor/Plants & flowers/Artificial plants & flowers;FEJKA artificial potted plants don’t require a green thumb. Perfect when you have better things to do than water plants and pick up dead leaves. You’ll have everyone fooled because they look so lifelike.;Home Décor
2069;https://www.ikea.com/us/en/p/faergklar-24-piece-dinnerware-set-glossy-dark-turquoise-40477161/;https://www.ikea.com/us/en/images/products/faergklar-24-piece-dinnerware-set-glossy-dark-turquoise__0959663_pe806119_s5.jpg?f=s;40477161;FÄRGKLAR 24-piece dinnerware set;Cookware & tableware/Dinnerware/Dinnerware sets;Your perfect start for many types of meals! FÄRGKLAR dinnerware set comes in a clean design, a great base to match with other dinnerware. Choose a matte glazed rustic surface or a glossy modern one.;Cookware & tableware
2151;https://www.ikea.com/us/en/p/frasera-whiskey-glass-00208788/;https://www.ikea.com/us/en/images/products/frasera-whiskey-glass__0712430_pe728843_s5.jpg?f=s;208788;FRASERA Whiskey glass;Cookware & tableware/Drinkware/Specialty glassware;Glass with a weight and shape that make your drinks more beautiful and probably tastier too. This low one is perfect for both whiskey and mocktails. Cheers!;Cookware & tableware
5722;https://www.ikea.com/us/en/p/runnen-decking-outdoor-brown-stained-90234226/;https://www.ikea.com/us/en/images/products/runnen-decking-outdoor-brown-stained__0709178_pe726855_s5.jpg?f=s;90234226;RUNNEN Decking, outdoor;Outdoor/Outdoor flooring;You can upgrade your balcony or deck in an instant and also section off an area for lounging and for dining. It’s easy to install and clicks together. Choose one color or mix and match.;Outdoor
8139;https://www.ikea.com/us/en/p/solvinden-led-string-light-with-12-lights-outdoor-multicolor-60487079/;https://www.ikea.com/us/en/images/products/solvinden-led-string-light-with-12-lights-outdoor-multicolor__0939845_pe794690_s5.jpg?f=s;60487079;SOLVINDEN LED string light with 12 lights;Lighting/Decorative lighting/Decorative outdoor lighting;The LED light bulb consumes up to 85% less energy and lasts 10 times longer than incandescent bulbs.;Lighting
617;https://www.ikea.com/us/en/p/salviken-bath-towel-white-50313225/;https://www.ikea.com/us/en/images/products/salviken-bath-towel-white__0605465_pe681754_s5.jpg?f=s;50313225;SALVIKEN Bath towel;Bathroom/Bathroom textiles/Towels/Bath towels;A lovely spa feeling with distinct waffle texture on one side and soft terry on the other so you can choose the comfort and look that suits you. Highly absorbent and made from sustainably-sourced cotton.;Bathroom
3660;https://www.ikea.com/us/en/p/ravaror-storage-unit-on-casters-black-60454564/;https://www.ikea.com/us/en/images/products/ravaror-storage-unit-on-casters-black__0864977_pe781319_s5.jpg?f=s;60454564;RÅVAROR Storage unit on casters;Storage & organization/Shelving units, bookcases & storage options/Shelf units & cube storage;Here you have plenty of room for both gadgets and clothes. If you want to hide away or organize your things, you can always complete with baskets or boxes that you like.;Storage & organization
997;https://www.ikea.com/us/en/p/hoervik-countertop-sink-white-70358939/;https://www.ikea.com/us/en/images/products/hoervik-countertop-sink-white__0756182_pe748805_s5.jpg?f=s;70358939;HÖRVIK Countertop sink;Bathroom/Bathroom sinks;Natural dolomite has been crushed and formed into this beautifully-shaped sink with a glossy and scratch-resistant surface. We proudly offer a 10-year warranty on all our crushed marble sinks.;Bathroom
1805;https://www.ikea.com/us/en/p/ikea-365-stock-pot-with-lid-stainless-steel-glass-50256748/;https://www.ikea.com/us/en/images/products/ikea-365-stock-pot-with-lid-stainless-steel-glass__0710331_pe727475_s5.jpg?f=s;50256748;IKEA 365+ Stock pot with lid;Cookware & tableware/Cookware & kitchenware/Pots & pans/Cooking & stock pots;15-year Limited Warranty. Read about the terms in the Limited Warranty brochure.;Cookware & tableware
8161;https://www.ikea.com/us/en/p/solvinden-led-solar-powered-pendant-lamp-white-blue-outdoor-globe-70484570/;https://www.ikea.com/us/en/images/products/solvinden-led-solar-powered-pendant-lamp-white-blue-outdoor-globe__0942931_pe796674_s5.jpg?f=s;70484570;SOLVINDEN LED solar-powered pendant lamp;Lighting/Decorative lighting/Decorative outdoor lighting;Easy to use because no cords or plugs are needed.;Lighting
231;https://www.ikea.com/us/en/p/micke-desk-white-30213076/;https://www.ikea.com/us/en/images/products/micke-desk-white__0736022_pe740349_s5.jpg?f=s;30213076;MICKE Desk;Furniture/Tables & desks/Desks & computer desks/Desks for home;A clean and simple look that fits just about anywhere. You can combine it with other desks or drawer units in the MICKE series to extend your work space. The clever design at the back hides messy cables.;Furniture
6963;https://www.ikea.com/us/en/p/utrusta-shelf-for-corner-wall-cabinet-white-70265619/;https://www.ikea.com/us/en/images/products/utrusta-shelf-for-corner-wall-cabinet-white__0268765_pe406752_s5.jpg?f=s;70265619;UTRUSTA Shelf for corner wall cabinet;Kitchen & appliances/Kitchen drawer organization/Shelves & drawers;Make corners your best friends. With these durable shelves for corner cabinets, you make the most of often unused spaces. Choose how many according to your storage needs and align with the other shelves.;Kitchen & appliances
1004;https://www.ikea.com/us/en/p/bodviken-countertop-sink-white-40506366/;https://www.ikea.com/us/en/images/products/bodviken-countertop-sink-white__0520719_pe642432_s5.jpg?f=s;40506366;BODVIKEN Countertop sink;Bathroom/Bathroom sinks;Natural dolomite has been crushed and formed into this beautifully-shaped sink with a glossy and scratch-resistant surface. We proudly offer a 10-year warranty on all our crushed marble sinks.;Bathroom
6971;https://www.ikea.com/us/en/p/voxtorp-rounded-deco-strip-walnut-effect-30310459/;https://www.ikea.com/us/en/images/products/voxtorp-rounded-deco-strip-walnut-effect__0633072_pe695720_s5.jpg?f=s;30310459;VOXTORP Rounded deco strip;Kitchen & appliances/Kitchen systems/SEKTION kitchen/SEKTION kitchen cabinets;VOXTORP fronts with dark walnut effect surface create a modern and sophisticated expression. Integrated handles blend perfectly into the design enhancing the minimalist look.;Kitchen & appliances
554;https://www.ikea.com/us/en/p/jaettelik-soft-toy-dinosaur-dinosaur-tyrannosaurus-rex-80471195/;https://www.ikea.com/us/en/images/products/jaettelik-soft-toy-dinosaur-dinosaur-tyrannosaurus-rex__0804793_pe769334_s5.jpg?f=s;80471195;JÄTTELIK Soft toy;Baby & kids/Kids/Toys & play/Soft toys;The JÄTTELIK collection is a dream for all dinosaur lovers, with everything needed to transform a children's room into an exciting world full of prehistoric animals of all sizes, colors and shapes.;Baby & kids
1222;https://www.ikea.com/us/en/p/haugsvaer-hybrid-mattress-medium-firm-dark-gray-70307426/;https://www.ikea.com/us/en/images/products/haugsvaer-hybrid-mattress-medium-firm-dark-gray__0390768_pe561460_s5.jpg?f=s;70307426;HAUGSVÄR Hybrid mattress;Beds & mattresses/Mattresses/Spring mattresses;A heavenly combination of individually-wrapped pocket springs that follow your movements and a thick layer of foam for cushioning comfort.;Beds & mattresses
5264;https://www.ikea.com/us/en/p/skaerig-wall-clock-blue-60403174/;https://www.ikea.com/us/en/images/products/skaerig-wall-clock-blue__0573258_pe668208_s5.jpg?f=s;60403174;SKÄRIG Wall clock;Home Décor/Clocks/Wall & table clocks;A clock without the tick-tock. The mechanism has a silent movement so you can relax and sleep without being disturbed by the sound.;Home Décor
3555;https://www.ikea.com/us/en/p/brimnes-tv-unit-black-50337698/;https://www.ikea.com/us/en/images/products/brimnes-tv-unit-black__0704609_pe725292_s5.jpg?f=s;50337698;BRIMNES TV unit;Storage & organization/TV & media furniture/TV stands & benches;When it’s organized by the TV it’s easier to indulge in your favorite TV series. Keep your games, controls and accessories in the large drawers and feed the cords through the outlets in the back.;Storage & organization
10003;https://www.ikea.com/us/en/p/elvarli-shelf-bamboo-20296289/;https://www.ikea.com/us/en/images/products/elvarli-shelf-bamboo__0440489_pe592507_s5.jpg?f=s;20296289;ELVARLI Shelf;Storage & organization/Storage solution systems/ELVARLI system/Post, side units & interiors;The shelf is easy to install and move by just clicking it into position.;Storage & organization
7948;https://www.ikea.com/us/en/p/svallis-led-ceiling-lamp-white-00357085/;https://www.ikea.com/us/en/images/products/svallis-led-ceiling-lamp-white__0730612_pe737651_s5.jpg?f=s;357085;SVALLIS LED ceiling lamp;Lighting/Lamps & light fixtures/Ceiling lights/Ceiling lamps;Gives a diffused light which is good for spreading light into larger areas of a bathroom.;Lighting
1924;https://www.ikea.com/us/en/p/roert-spoon-beech-40278468/;https://www.ikea.com/us/en/images/products/roert-spoon-beech__0713087_pe729189_s5.jpg?f=s;40278468;RÖRT Spoon;Cookware & tableware/Kitchen & cooking accessories/Kitchen utensils/Cooking utensils;Gentle to pots and pans with non-stick coating.;Cookware & tableware
3643;https://www.ikea.com/us/en/p/fjaelkinge-chest-of-drawers-with-2-drawers-white-10221685/;https://www.ikea.com/us/en/images/products/fjaelkinge-chest-of-drawers-with-2-drawers-white__0194024_pe359394_s5.jpg?f=s;10221685;FJÄLKINGE Chest of drawers with 2 drawers;Storage & organization/Shelving units, bookcases & storage options/Shelf units & cube storage;With soft-closing drawers in FJÄLKINGE drawer unit, you can personalise a solution for your storage needs. It also makes it easier to keep things organized and fit all those small gadgets and things.;Storage & organization
3598;https://www.ikea.com/us/en/p/finnby-bookcase-black-10261129/;https://www.ikea.com/us/en/images/products/finnby-bookcase-black__0251867_pe390714_s5.jpg?f=s;10261129;FINNBY Bookcase;Storage & organization/Shelving units, bookcases & storage options/Bookcases;Loads of books but short of space? This shallow bookcase holds your series collections without taking up too much floor space. Perfect for bedrooms, hallways or smaller living areas.;Storage & organization
927;https://www.ikea.com/us/en/p/ekoln-toilet-brush-beige-90493007/;https://www.ikea.com/us/en/images/products/ekoln-toilet-brush-beige__0967656_pe810231_s5.jpg?f=s;90493007;EKOLN Toilet brush;Storage & organization/Storage containers/Bathroom accessories/Toilet brushes;The clean, smooth curves give your bathroom a new and fresh expression. For a coordinated look, combine with other accessories in the EKOLN series. Sometimes the smallest changes can make a big difference.;Storage & organization
5034;https://www.ikea.com/us/en/p/sinnlig-scented-candle-in-glass-peach-and-orange-orange-80337418/;https://www.ikea.com/us/en/images/products/sinnlig-scented-candle-in-glass-peach-and-orange-orange__0640387_pe699767_s5.jpg?f=s;80337418;SINNLIG Scented candle in glass;Home Décor/Candle holders & candles/Scented candles;The glow and scent from SINNLIG add atmosphere to any moment – and when the candle has burnt itself out, you can use the cup for tealights.;Home Décor
3175;https://www.ikea.com/us/en/p/bekant-underframe-for-corner-table-top-black-50252967/;https://www.ikea.com/us/en/images/products/bekant-underframe-for-corner-table-top-black__0250070_pe388389_s5.jpg?f=s;50252967;BEKANT Underframe for corner table top;Furniture/Tables & desks/Table & desk systems/GALANT/BEKANT system;10-year Limited Warranty. Read about the terms in the Limited Warranty brochure.;Furniture
7150;https://www.ikea.com/us/en/p/variera-trash-can-white-80182237/;https://www.ikea.com/us/en/images/products/variera-trash-can-white__0626881_pe693059_s5.jpg?f=s;80182237;VARIERA Trash can;Kitchen & appliances/Kitchen drawer organization/Kitchen trash cans & bins;Rounded corners for easy cleaning.;Kitchen & appliances
4034;https://www.ikea.com/us/en/p/bondholmen-table-outdoor-gray-10420562/;https://www.ikea.com/us/en/images/products/bondholmen-table-outdoor-gray__0776130_pe757739_s5.jpg?f=s;10420562;BONDHOLMEN Table, outdoor;Furniture/Patio furniture/Outdoor tables/Outdoor dining tables;For you who wants a large dining table in a traditional style. It has room for 6 people and is made of high-quality, durable eucalyptus with handicraft details. For many enjoyable moments outdoors.;Furniture
7738;https://www.ikea.com/us/en/p/rollsbo-led-bulb-e26-100-lumen-dimmable-globe-gray-clear-glass-10488632/;https://www.ikea.com/us/en/images/products/rollsbo-led-bulb-e26-100-lumen-dimmable-globe-gray-clear-glass__0852608_pe780201_s5.jpg?f=s;10488632;ROLLSBO LED bulb E26 100 lumen;Lighting/LED Light bulbs;Resemble old light bulbs with filaments, but made with energy-saving LED. Tinted clear glass spreads a warm, decorative light. Use with a transparent lampshade, or without to get a retro style.;Lighting
222;https://www.ikea.com/us/en/p/lustigt-prize-wheel-game-30387038/;https://www.ikea.com/us/en/images/products/lustigt-prize-wheel-game__0898668_pe782581_s5.jpg?f=s;30387038;LUSTIGT Prize wheel game;Baby & kids/Kids/Toys & play/Role play;Playing games and doing puzzles together is always fun. It's also relaxing to have something new to focus on after a hectic day.;Baby & kids
4028;https://www.ikea.com/us/en/p/bondholmen-coffee-table-outdoor-gray-60420673/;https://www.ikea.com/us/en/images/products/bondholmen-coffee-table-outdoor-gray__0776120_pe757729_s5.jpg?f=s;60420673;BONDHOLMEN Coffee table, outdoor;Furniture/Patio furniture/Outdoor tables/Outdoor coffee & side tables;For you who wants a durable coffee table in a traditional style. It is made of high-quality, durable eucalyptus with handicraft details. For many enjoyable moments outdoors.;Furniture
2862;https://www.ikea.com/us/en/p/paerup-cover-for-sofa-with-chaise-gunnared-beige-00493993/;https://www.ikea.com/us/en/images/products/paerup-cover-for-sofa-with-chaise-gunnared-beige__0515739_pe639996_s5.jpg?f=s;493993;PÄRUP Cover for sofa;Furniture/Sofas & sectionals/Sofa & armchairs covers/PÄRUP covers;This cover is made of dope-dyed GUNNARED fabric in polyester. It is a durable fabric with a wool-like feel, a warm look and a two-toned mélange effect.;Furniture
4949;https://www.ikea.com/us/en/p/godtagbar-candlestick-ceramic-white-70445673/;https://www.ikea.com/us/en/images/products/godtagbar-candlestick-ceramic-white__0749277_pe745645_s5.jpg?f=s;70445673;GODTAGBAR Candlestick;Home Décor/Candle holders & candles/Candle holders;Traditional Scandinavian craftmanship in a modern context. GODTAGBAR candlestick is both classic and contemporary – a timeless mood enhancer.;Home Décor
6946;https://www.ikea.com/us/en/p/edsvik-dual-control-kitchen-faucet-chrome-plated-30495523/;https://www.ikea.com/us/en/images/products/edsvik-dual-control-kitchen-faucet-chrome-plated__0786025_pe762851_s5.jpg?f=s;30495523;EDSVIK Dual control kitchen faucet;Kitchen & appliances/Kitchen faucets & sinks/Kitchen faucets;EDSVIK traditional chrome tap helps lower water- and energy-use – so you can lower your bills too. The quality is guaranteed to outlast many years of pouring, washing and rinsing.;Kitchen & appliances
6995;https://www.ikea.com/us/en/p/sunnersta-container-white-50303735/;https://www.ikea.com/us/en/images/products/sunnersta-container-white__0409165_pe601916_s5.jpg?f=s;50303735;SUNNERSTA Container;Kitchen & appliances/Kitchen wall organization & storage/Wall organizers;When every little centimeter counts SUNNERSTA accessories come to the rescue with storage possibilities that keep things close at hand and your countertop free from clutter.;Kitchen & appliances
441;https://www.ikea.com/us/en/p/vaenskaplig-childrens-coat-hanger-30333272/;https://www.ikea.com/us/en/images/products/vaenskaplig-childrens-coat-hanger__0711893_pe728555_s5.jpg?f=s;30333272;VÄNSKAPLIG Children's coat-hanger;Baby & kids/Kids/Kids decoration & accessories;When hangers in the wardrobe are this cool, it might be easier to get your child to hang up their clothes. We can’t promise anything, but it’s certainly worth a try!;Baby & kids
8838;https://www.ikea.com/us/en/p/hampen-rug-high-pile-gray-70313007/;https://www.ikea.com/us/en/images/products/hampen-rug-high-pile-gray__0371228_pe553828_s5.jpg?f=s;70313007;HAMPEN Rug, high pile;Rugs/Rugs/Large & medium rugs;Durable, stain resistant and easy to care for since the rug is made of synthetic fibers.;Rugs
1817;https://www.ikea.com/us/en/p/rensare-waterproof-bag-30461207/;https://www.ikea.com/us/en/images/products/rensare-waterproof-bag__0922908_pe788285_s5.jpg?f=s;30461207;RENSARE Waterproof bag;Storage & organization/Bags/Travel accessories;This bag can fit in a larger bag and is perfect for sweaty workout clothes, wet swimwear and delicate bottles. The bag is also waterproof if you fold the top edge 3 times and lock the snap strap.;Storage & organization
3560;https://www.ikea.com/us/en/p/lappland-tv-storage-unit-black-brown-30285153/;https://www.ikea.com/us/en/images/products/lappland-tv-storage-unit-black-brown__0644181_pe702463_s5.jpg?f=s;30285153;LAPPLAND TV storage unit;Storage & organization/TV & media furniture/TV & media storage;For all those TV-lovers! This black-brown TV storage unit holds screens up to 60 inches. You can place the shelves to the left or right – your choice. Cuddle up and start enjoying your favorite series.;Storage & organization
2464;https://www.ikea.com/us/en/p/allemansraetten-mashed-potatoes-frozen-30351280/;https://www.ikea.com/us/en/images/products/allemansraetten-mashed-potatoes-frozen__0485986_pe621757_s5.jpg?f=s;30351280;ALLEMANSRÄTTEN Mashed potatoes, frozen;IKEA food & restaurant/Vegetarian & plant based;Easily prepared in minutes by heating in a saucepan. For an extra smooth product, add some water or milk.;IKEA food & restaurant
8827;https://www.ikea.com/us/en/p/ugilt-rug-flatwoven-black-beige-60418774/;https://www.ikea.com/us/en/images/products/ugilt-rug-flatwoven-black-beige__0654688_pe708769_s5.jpg?f=s;60418774;UGILT Rug, flatwoven;Rugs/Rugs/Runners & small rugs;Ideal for high traffic areas like hallways since the rug is easy to vacuum and maintain.;Rugs
9748;https://www.ikea.com/us/en/p/komplement-pull-out-tray-white-70246386/;https://www.ikea.com/us/en/images/products/komplement-pull-out-tray-white__0721143_pe733073_s5.jpg?f=s;70246386;KOMPLEMENT Pull-out tray;Storage & organization/Storage solution systems/PAX system/PAX Interior organizers;Keep your accessories next to your clothes! The pull-out tray is perfect as it is, or paired with KOMPLEMENT inserts to hold your smaller items that don’t not need as much height in your wardrobe.;Storage & organization
3333;https://www.ikea.com/us/en/p/kullaberg-swivel-chair-pine-black-10320341/;https://www.ikea.com/us/en/images/products/kullaberg-swivel-chair-pine-black__0724693_pe734575_s5.jpg?f=s;10320341;KULLABERG Swivel chair;Furniture/Chairs/Desk chairs/Desk chairs for home;A desk chair inspired by old-fashioned industrial-style chairs, complete with modern functions.;Furniture
64;https://www.ikea.com/us/en/p/gulligast-rattle-70484283/;https://www.ikea.com/us/en/images/products/gulligast-rattle__0924326_pe788548_s5.jpg?f=s;70484283;GULLIGAST Rattle;Baby & kids/Baby/Baby toys/Newborn;Play should be fun and safe! That’s why this rattle is easy to hold for small baby hands and is ready to be shaken, bitten, and chewed on.;Baby & kids
5308;https://www.ikea.com/us/en/p/totebo-magnet-white-00470171/;https://www.ikea.com/us/en/images/products/totebo-magnet-white__0799190_pe767585_s5.jpg?f=s;470171;TOTEBO Magnet;Home Décor/Noticeboards;This is a decorative and functional magnet for your memo/noticeboard and other surfaces where magnets attach.;Home Décor
2503;https://www.ikea.com/us/en/p/festligt-potato-crisps-salted-40440790/;https://www.ikea.com/us/en/images/products/festligt-potato-crisps-salted__0724296_pe734359_s5.jpg?f=s;40440790;FESTLIGT Potato crisps;IKEA food & restaurant/Snacks & sweets;Snacks for parties or your own cozy movie night. The rustic FESTLIGT potato crisps are pan-fried with the skin left on, come in large and small bags – and are available in several exciting Swedish flavors.;IKEA food & restaurant
8857;https://www.ikea.com/us/en/p/hjortsvang-rug-handmade-off-white-80442527/;https://www.ikea.com/us/en/images/products/hjortsvang-rug-handmade-off-white__0923795_pe788396_s5.jpg?f=s;80442527;HJORTSVANG Rug;Rugs/Rugs/Large & medium rugs;The rug is made of wool so it’s naturally soil-repellent and very durable.;Rugs
544;https://www.ikea.com/us/en/p/jaettelik-soft-toy-dinosaur-dinosaur-ankylosaurus-50471210/;https://www.ikea.com/us/en/images/products/jaettelik-soft-toy-dinosaur-dinosaur-ankylosaurus__0804791_pe769332_s5.jpg?f=s;50471210;JÄTTELIK Soft toy;Baby & kids/Kids/Toys & play/Soft toys;The JÄTTELIK collection is a dream for all dinosaur lovers, with everything needed to transform a children's room into an exciting world full of prehistoric animals of all sizes, colors and shapes.;Baby & kids
429;https://www.ikea.com/us/en/p/mydal-bunk-bed-frame-pine-20102451/;https://www.ikea.com/us/en/images/products/mydal-bunk-bed-frame-pine__0636259_pe697760_s5.jpg?f=s;20102451;MYDAL Bunk bed frame;Furniture/Beds/Kids beds/Bunk beds;This affordable bunk bed is made of solid wood – a durable material that lasts for generations and can be recycled when children move away from home. Good for your wallet and our environment.;Furniture
7721;https://www.ikea.com/us/en/p/galjon-pendant-lamp-black-clear-glass-40450939/;https://www.ikea.com/us/en/images/products/galjon-pendant-lamp-black-clear-glass__0825843_pe776371_s5.jpg?f=s;40450939;GALJON Pendant lamp;Lighting/Lamps & light fixtures/Ceiling lights/Pendants lights;The shape of GALJON pendant lamp in glass and metal looks like a birdcage. Just as decorative to hang in a bedroom or the hallway as over the dining table or a kitchen island.;Lighting
5458;https://www.ikea.com/us/en/p/gegga-basket-braided-natural-60498544/;https://www.ikea.com/us/en/images/products/gegga-basket-braided-natural__0984231_pe816173_s5.jpg?f=s;60498544;GEGGA Basket;Home Décor/Storage boxes & baskets/Baskets;You can store everything from throws and pillows to newspapers and yarn in the basket - or let it stay empty to give an open, spacious feeling.;Home Décor
7755;https://www.ikea.com/us/en/p/tradfri-gateway-kit-white-spectrum-20460029/;https://www.ikea.com/us/en/images/products/tradfri-gateway-kit-white-spectrum__0602291_pe680271_s5.jpg?f=s;20460029;TRÅDFRI Gateway kit;Lighting/LED Light bulbs;Now it's easy for anyone to use smart lighting. With this kit you can connect your IKEA Smart lighting and control it with a phone or smart assistant – turn on and off, choose white light tones and dim.;Lighting
1281;https://www.ikea.com/us/en/p/skuggbraecka-duvet-cover-and-pillowcase-s-white-black-50439055/;https://www.ikea.com/us/en/images/products/skuggbraecka-duvet-cover-and-pillowcase-s-white-black__0701029_pe723910_s5.jpg?f=s;50439055;SKUGGBRÄCKA Duvet cover and pillowcase(s);Beds & mattresses/Bedding/Bedlinen/Duvet cover sets;SKUGGBRÄCKA duvet cover changes the look of your bedroom, making a bold and fresh statement in black and white. You’ll sleep well too as the fabric breathes and feels soft against your skin.;Beds & mattresses
1012;https://www.ikea.com/us/en/p/ensen-bath-faucet-with-strainer-chrome-plated-20281382/;https://www.ikea.com/us/en/images/products/ensen-bath-faucet-with-strainer-chrome-plated__0755162_pe748289_s5.jpg?f=s;20281382;ENSEN Bath faucet with strainer;Bathroom/Bathroom faucets/Faucets;You save hot water and energy every time you lift the lever. The cold start function avoids the unnecessary use of hot water for daily rituals like washing your hands or brushing your teeth.;Bathroom
387;https://www.ikea.com/us/en/p/gracioes-duvet-cover-and-pillowcase-dotted-pink-turquoise-10462477/;https://www.ikea.com/us/en/images/products/gracioes-duvet-cover-and-pillowcase-dotted-pink-turquoise__0774019_pe756566_s5.jpg?f=s;10462477;GRACIÖS Duvet cover and pillowcase;Beds & mattresses/Bedding/Bedlinen/Kids bed linen;Wonderfully soft duvet cover with a graphic pattern of colorful dots. Woven from durable, sustainably sourced cotton that you can wash over and over again. The same series also has a matching pillowcase.;Beds & mattresses
1210;https://www.ikea.com/us/en/p/nyhamn-pocket-spring-mattress-firm-00349627/;https://www.ikea.com/us/en/images/products/nyhamn-pocket-spring-mattress-firm__0596360_pe676490_s5.jpg?f=s;349627;NYHAMN Pocket spring mattress;Furniture/Beds/Sleeper sofas/Mattress choices;This mattress for NYHAMN sofa-bed helps you sleep well every night. It feels steady to lie on, has pocket springs that adjust to your body – and a mattress cover that can be removed and machine washed.;Furniture
